user_id,movie_id,rating
13101,11111,9
13101,20365,5
13101,11701,7
13101,24833,8
13101,30654,9
13101,28405,6
13101,19759,5
13101,15423,5
13101,21995,7
13101,24151,7
13101,13677,4
13101,7193,8
13101,22415,4
13101,15133,4
13101,6950,2
13101,8701,5
13101,38753,8
13101,7647,4
13101,9074,4
13101,14373,5
13101,11697,7
13101,477,7
13101,29893,9
13101,962,9
13101,5244,6
13101,3297,10
13101,5196,7
13101,4772,8
13101,2563,8
13101,17395,6
13101,3960,5
13101,19233,5
13101,1205,6
13101,3401,4
13101,31014,5
13101,29105,4
13101,13863,5
13101,12581,4
13101,16319,4
13101,5168,6
13101,37171,8
13101,37996,7
13101,38002,7
13101,1370,4
13101,6533,6
13101,7617,4
13101,9846,6
13101,586,7
13101,66,8
13101,659,6
13101,1593,6
13101,7817,9
13101,21185,8
13101,27663,9
13101,2251,8
13101,3901,8
13101,20855,4
13101,6347,9
13101,36250,5
13101,8516,9
13101,24727,5
13101,7870,7
13101,9471,8
13101,10431,5
13101,31298,7
13101,7805,6
13101,10834,7
13101,5081,9
13101,6948,6
13101,7674,9
13101,10030,9
13101,23369,5
13101,12365,9
13101,23361,5
13101,10501,5
13101,22789,9
13101,25045,5
13101,579,6
13101,4458,4
13101,28433,5
13101,10396,7
13101,13535,7
13101,20787,7
13101,10055,6
13101,889,8
13101,8440,6
13101,4901,8
13101,1519,9
13101,12079,5
13101,34618,8
13101,11633,7
13101,18441,6
13101,11691,4
13101,11869,3
13101,13253,5
13101,8939,6
13101,31043,9
13101,16405,6
13101,16936,6
13101,18419,6
13101,35712,6
13101,36560,5
13101,7518,5
13101,10719,7
13101,10897,6
13101,14967,8
13101,14027,7
13101,7597,5
13101,1690,8
13101,15525,5
13101,12877,6
13101,21405,7
13101,24913,7
13101,357,4
13101,2131,4
13101,8689,1
13101,11511,5
13101,28305,5
13101,14345,8
13101,21107,6
13101,17677,7
13101,13169,5
13101,23365,6
13101,1689,7
13101,16606,5
13101,5116,6
13101,3456,6
13101,11689,5
13101,8628,5
13101,11679,6
13101,6431,6
13101,28999,6
13101,31553,6
13101,4975,4
13101,33522,6
13101,10800,9
13101,14397,9
13101,18745,7
13101,2813,5
13101,2836,5
13101,10799,6
13101,8661,4
13101,35821,7
13101,22165,4
13101,14277,5
13101,16169,2
13101,23551,2
13101,25439,3
13101,18599,5
13101,2258,3
13101,21875,5
13101,31749,4
13101,2341,4
13101,17048,4
13101,17245,5
13101,4095,5
13101,10585,4
13101,14741,8
13101,15687,7
13101,35608,8
13101,18671,8
13101,21797,6
13101,23237,7
13101,27601,7
13101,15879,5
13101,16934,7
13101,2274,5
13101,2768,6
13101,2167,5
13101,4181,5
13101,6351,6
13101,4059,5
13101,1890,5
13101,8888,8
13101,15197,9
13101,15199,8
13101,15201,7
13101,30711,7
13101,1575,8
13101,8728,6
13101,12685,6
13101,1953,6
13101,2904,9
13101,5163,6
13101,6768,8
13101,2124,6
13101,4596,6
13101,5299,4
13101,14317,5
13101,22427,4
13101,3506,6
13101,9479,5
13101,10029,8
13101,13807,6
13101,15037,7
13101,514,6
13101,1,9
13101,17205,5
13101,5,8
13101,4037,7
13101,15893,5
13101,5941,10
13101,22839,6
13101,9629,5
3336425,20707,6
3336425,7669,5
3336425,8481,6
3336425,6408,5
3336425,2928,4
3336425,3269,5
3336425,4469,4
3336425,454,6
3336425,1143,5
3336425,299,6
3336425,9332,7
3336425,10390,5
3336425,873,5
3336425,48,5
3336425,298,6
3336425,1994,5
3336425,11375,6
3336425,1487,5
3336425,15219,6
3336425,29978,4
3336425,32737,5
3336425,28761,7
3336425,6060,0
3336425,7374,4
3336425,5133,6
3336425,1549,5
3336425,1901,7
3336425,6682,2
3336425,29411,3
3336425,23579,0
3336425,31319,0
3336425,5762,7
3336425,18305,1
3336425,30234,6
3336425,29347,5
3336425,31874,5
3336425,28339,6
3336425,32813,5
3336425,5628,0
3336425,2864,3
3336425,12589,0
3336425,2467,0
3336425,24783,4
3336425,28789,6
3336425,24181,6
3336425,41204,4
3336425,8774,2
3336425,7809,4
3336425,9624,7
3336425,12131,0
3336425,7113,6
3336425,33696,1
3336425,3685,7
3336425,30665,2
3336425,8646,2
3336425,10979,6
3336425,13971,6
3336425,5548,0
3336425,20913,4
3336425,32853,4
3336425,16812,1
3336425,36089,5
3336425,32998,6
3336425,33964,5
3336425,35405,5
3336425,320,7
3336425,39057,6
3336425,29902,5
3336425,30214,2
3336425,9776,5
3336425,5447,4
3336425,4934,1
3336425,2884,7
3336425,305,6
3336425,17501,3
3336425,25397,4
3336425,5877,1
3336425,12291,8
3336425,16273,7
3336425,31790,5
3336425,1346,6
3336425,8181,6
3336425,5246,3
3336425,38510,5
3336425,3635,3
3336425,29980,7
3336425,1292,9
3336425,13709,6
3336425,27939,6
3336425,4970,8
3336425,92,6
3336425,3711,4
3336425,35708,0
3336425,5564,3
3336425,9056,7
3336425,35410,5
3336425,6852,1
3336425,22571,3
3336425,22575,3
3336425,22607,2
3336425,28241,3
3336425,34881,7
3336425,6535,1
3336425,32294,1
3336425,5053,4
3336425,1791,3
3336425,12501,4
3336425,3835,0
3336425,6075,2
3336425,1635,3
3336425,1636,3
3336425,1634,3
3336425,32295,5
3336425,24699,3
3336425,28531,3
3336425,1957,5
3336425,26189,3
3336425,31908,4
3336425,32150,6
3336425,12865,1
3336425,366,4
3336425,4718,4
3336425,15061,7
3336425,13053,6
3336425,32804,6
3336425,101,5
3336425,656,5
3336425,713,5
3336425,36032,4
3336425,21861,7
3336425,36073,0
3336425,32323,6
3336425,7659,4
3336425,17082,3
3336425,31580,7
3336425,30123,5
3336425,31173,6
3336425,31483,5
3336425,283,7
3336425,8713,6
3336425,30396,1
3336425,14007,5
3336425,22199,7
3336425,26449,4
3336425,25241,6
3336425,24861,5
3336425,25013,6
3336425,103,6
3336425,30446,6
3336425,29850,5
3336425,29513,5
3336425,22179,4
3336425,6987,6
3336425,8577,6
3336425,5304,5
3336425,35706,6
3336425,5112,3
3336425,6287,1
3336425,2979,4
3336425,9849,6
3336425,47,9
3336425,35786,3
3336425,36864,5
3336425,11745,3
3336425,16059,5
3336425,29836,1
3336425,29889,1
3336425,29843,1
3336425,14231,5
3336425,31267,5
3336425,19429,5
3336425,24751,4
3336425,19773,5
3336425,8226,4
3336425,8227,4
3336425,6452,0
3336425,6078,0
3336425,22729,6
3336425,27655,5
3336425,29223,4
3336425,8812,0
3336425,18819,0
3336425,4010,6
3336425,17901,5
3336425,5270,4
3336425,31164,0
3336425,2225,5
3336425,10813,4
3336425,4389,3
3336425,591,4
3336425,1749,3
3336425,8676,6
3336425,22147,7
3336425,30206,6
3336425,30056,6
3336425,9595,0
3336425,1998,6
3336425,32778,3
3336425,35667,4
3336425,1223,5
3336425,28981,2
3336425,33245,2
3336425,31139,2
3336425,6462,6
3336425,15085,1
3336425,20655,3
3336425,2356,7
3336425,35402,4
3336425,6690,5
3336425,19923,3
3336425,30431,5
3336425,29863,7
3336425,19217,7
3336425,5104,0
3336425,39975,5
3336425,3675,5
3336425,27619,5
3336425,30739,4
3336425,24531,6
3336425,2411,4
3336425,2866,6
3336425,5194,5
3336425,13019,2
3336425,3633,4
3336425,25971,5
3336425,6547,6
3336425,9062,6
3336425,10067,5
3336425,2946,4
3336425,5251,7
3336425,2832,7
3336425,13513,7
3336425,17671,0
3336425,10436,4
3336425,1797,6
3336425,1798,6
3336425,2579,6
3336425,27911,7
3336425,35707,5
3336425,8723,0
3336425,25063,4
3336425,3080,6
3336425,36228,6
3336425,27757,6
3336425,32289,6
3336425,31519,4
3336425,6721,5
3336425,1966,2
3336425,9989,5
3336425,15039,5
3336425,31563,0
3336425,7475,1
3336425,28831,6
3336425,11111,2
3336425,20365,4
3336425,11701,2
3336425,19557,3
3336425,24833,7
3336425,30654,7
3336425,28405,5
3336425,19759,6
3336425,32789,2
3336425,34611,7
3336425,15423,7
3336425,5926,3
3336425,32779,5
3336425,21995,6
3336425,26285,5
3336425,13677,0
3336425,28391,5
3336425,33814,1
3336425,30205,3
3336425,31754,3
3336425,7193,9
3336425,6856,5
3336425,22415,5
3336425,10901,5
3336425,8574,1
3336425,31513,4
3336425,6950,6
3336425,35933,4
3336425,35537,3
3336425,35784,6
3336425,3844,7
3336425,8701,4
3336425,35553,6
3336425,22851,0
3336425,4099,6
3336425,36292,4
3336425,34249,0
3336425,38753,8
3336425,33282,4
3336425,4074,5
3336425,35709,6
3336425,1961,7
3336425,13029,7
3336425,1596,3
3336425,5715,2
3336425,29791,4
3336425,1488,7
393284,2928,6
393284,3269,6
393284,4469,6
393284,454,6
393284,1143,6
393284,299,6
393284,9332,6
393284,10390,6
393284,873,6
393284,48,6
393284,298,6
393284,1994,6
393284,11375,6
393284,1487,6
393284,15219,6
393284,5525,6
393284,6682,7
393284,5762,7
393284,30829,7
393284,9776,7
393284,11339,7
393284,49,6
393284,50,7
393284,304,6
393284,303,6
393284,880,6
393284,25397,7
393284,11759,8
393284,13939,8
393284,2852,6
393284,12291,8
393284,1292,6
393284,34881,8
393284,1635,5
393284,1636,5
393284,1634,5
393284,101,7
393284,857,4
393284,22199,10
393284,4744,7
393284,5772,6
393284,25013,6
393284,6987,5
393284,8577,5
393284,5112,6
393284,11745,6
393284,27655,7
393284,4010,5
393284,8676,7
393284,11235,8
393284,22147,9
393284,15085,5
393284,6286,5
393284,2867,7
393284,16642,6
393284,2411,5
393284,5194,5
393284,6547,10
393284,2324,5
393284,31519,8
393284,32886,8
393284,33746,8
393284,4358,5
393284,9989,10
393284,11433,8
393284,11111,7
393284,24833,9
393284,30654,9
393284,9919,8
393284,33506,8
393284,28391,7
393284,15133,6
393284,10447,7
393284,7647,7
393284,12967,5
393284,477,8
393284,962,8
393284,3297,8
393284,10697,6
393284,12581,6
393284,6166,7
393284,9736,6
393284,10582,6
393284,66,7
393284,7817,6
393284,2251,6
393284,3901,6
393284,6347,8
393284,8516,8
393284,9471,7
393284,5081,9
393284,7674,7
393284,109,7
393284,2986,7
393284,1468,4
393284,2823,4
393284,1589,6
393284,5675,7
393284,1185,6
393284,33184,7
393284,57,8
393284,9513,7
393284,10396,8
393284,32379,5
393284,10421,7
393284,368,6
393284,2873,5
393284,5347,6
393284,1401,6
393284,30137,7
393284,31904,6
393284,20589,6
393284,3446,5
393284,530,7
393284,740,7
393284,20787,8
393284,889,9
393284,1519,9
393284,7059,7
393284,11285,5
393284,269,6
393284,1686,4
393284,2889,4
393284,4835,5
393284,762,6
393284,34618,8
393284,4868,5
393284,150,7
393284,10490,6
393284,2142,5
393284,1050,7
393284,31043,9
393284,31964,8
393284,33486,9
393284,35712,7
393284,10719,8
393284,10897,7
393284,14967,9
393284,1690,7
393284,9907,7
393284,357,7
393284,28755,6
393284,12055,6
393284,32866,7
393284,14345,8
393284,1536,7
393284,14237,6
393284,11103,7
393284,1689,8
393284,10163,6
393284,5464,7
393284,12293,10
393284,4535,7
393284,21677,7
393284,10012,8
393284,4981,5
393284,10578,8
393284,28999,8
393284,30485,7
393284,4975,8
393284,951,5
393284,21925,7
393284,15845,7
393284,6686,7
393284,59,7
393284,3962,5
393284,16157,9
393284,6558,6
393284,60,7
393284,14741,9
393284,18671,8
393284,2167,9
393284,1723,8
393284,4181,10
393284,6351,6
393284,4059,6
393284,1818,7
393284,8888,8
393284,1575,10
393284,2904,10
393284,11703,8
393284,15037,8
393284,10327,6
393284,1,9
393284,5,8
393284,4037,6
393284,5941,8
393284,20031,7
393284,17543,6
393284,1482,8
393284,31636,8
393284,17827,7
393284,12549,7
393284,6747,8
393284,30127,7
393284,16592,7
393284,8915,8
393284,2025,8
393284,15583,9
393284,19163,8
393284,6880,7
393284,63,7
393284,1535,9
393284,2994,6
393284,28223,7
393284,2164,8
393284,9379,8
393284,5177,8
393284,781,7
393284,1363,6
393284,1506,5
393284,3702,8
393284,16512,7
393284,7268,6
393284,2432,7
393284,10155,7
393284,20377,6
393284,223,7
393284,225,6
393284,502,7
393284,891,7
393284,892,7
393284,893,7
393284,30694,7
393284,813,7
393284,894,7
393284,895,7
393284,896,7
393284,897,7
393284,898,7
393284,899,7
393284,900,7
393284,901,7
393284,902,7
393284,903,7
393284,904,7
393284,905,7
393284,906,7
393284,14837,7
393284,25389,7
393284,985,6
393284,9330,8
393284,2479,5
393284,4726,7
393284,28121,9
393284,32887,7
393284,6746,6
393284,14073,7
393284,14889,7
393284,4789,9
393284,9545,6
393284,226,9
393284,376,6
393284,1250,7
393284,790,5
393284,10779,8
393284,32901,8
393284,21167,7
393284,10851,7
393284,12471,5
393284,2759,7
393284,3784,7
393284,3785,8
393284,6702,7
393284,34321,8
393284,14829,9
393284,27525,9
393284,20509,9
393284,31706,8
393284,12565,6
393284,356,9
393284,6922,7
393284,22297,10
393284,28701,10
393284,31389,8
393284,27821,8
393284,10087,9
393284,11741,9
393284,7053,6
393284,16638,7
393284,21829,7
393284,317,7
393284,2952,7
393284,1157,6
393284,227,7
393284,31376,7
393284,9367,8
393284,18001,7
393284,120,8
393284,8110,7
393284,71,8
393284,73,9
393284,1015,6
393284,72,7
393284,121,9
393284,5114,9
393284,908,5
393284,123,5
393284,382,4
393284,603,7
409616,2928,5
409616,3269,7
409616,4469,4
409616,454,8
409616,1143,6
409616,299,4
409616,9332,8
409616,10390,4
409616,873,5
409616,48,6
409616,298,3
409616,1994,4
409616,11375,6
409616,1487,5
409616,15219,4
409616,1533,5
409616,1957,7
409616,26189,4
409616,22199,7
409616,26449,4
409616,25241,5
409616,47,8
409616,16201,7
409616,19429,6
409616,24751,4
409616,22729,5
409616,27655,6
409616,29223,4
409616,17901,5
409616,33903,2
409616,8676,5
409616,9117,6
409616,11235,5
409616,15951,4
409616,12669,5
409616,9925,6
409616,28981,2
409616,33245,1
409616,35923,5
409616,31139,2
409616,37747,1
409616,15085,2
409616,20655,2
409616,2356,7
409616,6547,10
409616,9062,6
409616,10067,9
409616,9989,7
409616,15039,3
409616,38963,7
409616,11111,7
409616,20365,6
409616,11701,7
409616,24833,5
409616,30654,5
409616,32863,5
409616,33513,4
409616,28405,10
409616,19759,4
409616,1051,6
409616,9919,7
409616,11737,8
409616,13677,4
409616,11266,5
409616,33506,4
409616,34465,4
409616,10647,5
409616,15133,6
409616,18893,6
409616,23627,3
409616,24921,5
409616,24919,5
409616,7647,6
409616,9074,4
409616,16518,7
409616,19447,5
409616,477,7
409616,29893,10
409616,962,7
409616,5244,6
409616,3297,9
409616,5196,4
409616,4772,8
409616,2563,8
409616,6107,5
409616,8475,1
409616,66,8
409616,659,5
409616,1593,5
409616,2251,10
409616,3901,10
409616,6347,4
409616,36250,7
409616,8516,4
409616,24727,5
409616,7870,5
409616,9471,5
409616,10431,3
409616,31298,5
409616,7805,5
409616,10834,5
409616,5081,9
409616,6948,4
409616,7674,2
409616,10030,6
409616,23369,4
409616,12365,5
409616,23361,4
409616,15711,5
409616,16211,6
409616,22789,9
409616,25045,6
409616,39217,4
409616,1589,7
409616,67,9
409616,35964,3
409616,20543,5
409616,5070,5
409616,5289,6
409616,32311,4
409616,9513,6
409616,10479,4
409616,9120,4
409616,32379,4
409616,34055,5
409616,35009,3
409616,35676,3
409616,10218,6
409616,12113,7
409616,12115,7
409616,30782,3
409616,33712,1
409616,31283,1
409616,13535,7
409616,530,7
409616,14751,5
409616,31733,8
409616,8756,4
409616,740,6
409616,2937,5
409616,531,6
409616,532,6
409616,997,7
409616,1239,5
409616,1278,4
409616,3076,6
409616,1240,5
409616,996,7
409616,13931,5
409616,889,8
409616,8440,6
409616,4901,7
409616,1519,6
409616,12079,7
409616,7059,5
409616,11285,4
409616,22547,6
409616,23781,4
409616,269,6
409616,35118,4
409616,1686,5
409616,2889,5
409616,4835,6
409616,8247,6
409616,38810,5
409616,762,5
409616,834,4
409616,11633,7
409616,34751,5
409616,18441,7
409616,150,6
409616,10490,7
409616,14077,4
409616,14117,6
409616,10681,3
409616,405,8
409616,31043,6
409616,35815,4
409616,31964,8
409616,33486,8
409616,35262,4
409616,36896,7
409616,38699,5
409616,33929,6
409616,35459,7
409616,10719,6
409616,10897,4
409616,14967,6
409616,14027,7
409616,35072,6
409616,28755,7
409616,32365,5
409616,11511,5
409616,32866,5
409616,34644,5
409616,22433,6
409616,6772,8
409616,8514,7
409616,9252,7
409616,9465,6
409616,9724,9
409616,10092,8
409616,8648,7
409616,30573,5
409616,33080,6
409616,14345,5
409616,14237,4
409616,11103,5
409616,16614,4
409616,1689,9
409616,12293,4
409616,232,7
409616,371,7
409616,372,8
409616,33354,4
409616,35320,5
409616,37595,3
409616,1078,6
409616,10012,6
409616,12187,4
409616,15927,4
409616,12255,8
409616,29823,1
409616,30091,5
409616,30485,4
409616,34753,4
409616,35315,5
409616,4975,4
409616,3841,7
409616,6024,7
409616,7972,7
409616,10800,7
409616,14397,8
409616,18745,7
409616,10799,5
409616,59,5
409616,1311,4
409616,596,4
409616,16169,1
409616,23551,5
409616,25439,4
409616,34295,4
409616,1675,6
409616,13349,7
409616,16119,4
409616,14741,7
409616,15687,7
409616,35608,7
409616,37967,3
409616,36855,5
409616,18671,4
409616,21797,4
409616,23237,4
409616,27601,6
409616,15879,7
409616,16934,5
409616,1844,6
409616,2274,4
409616,2768,8
409616,2167,7
409616,1723,5
409616,4181,2
409616,6351,8
409616,4059,5
409616,1818,7
409616,1890,6
409616,5032,5
409616,4646,5
409616,5031,7
409616,8888,7
409616,15197,8
409616,23359,5
409616,15199,6
409616,31145,0
409616,15201,6
409616,32240,5
409616,30711,7
409616,33360,4
409616,34437,8
409616,1575,8
409616,8728,5
409616,18881,3
409616,12685,4
409616,34438,8
409616,34439,6
409616,34440,7
409616,1953,4
409616,33155,4
409616,2904,8
409616,9591,4
409616,5163,6
409616,33156,5
409616,6768,4
409616,2124,4
409616,4596,4
409616,17277,6
409616,841,3
409616,31318,4
409616,31827,1
409616,9479,4
1298811,6682,10
1298811,7739,10
1298811,5762,10
1298811,33993,10
1298811,36793,10
1298811,37956,10
1298811,29809,10
1298811,38101,10
1298811,32484,10
1298811,25397,10
1298811,2852,10
1298811,3711,10
1298811,34881,8
1298811,3680,0
1298811,1635,0
1298811,1636,0
1298811,1634,10
1298811,2350,0
1298811,101,0
1298811,656,10
1298811,713,10
1298811,9721,0
1298811,32323,7
1298811,30123,10
1298811,22199,10
1298811,4744,9
1298811,5772,10
1298811,25013,10
1298811,6987,8
1298811,8577,8
1298811,1896,0
1298811,5112,10
1298811,6287,10
1298811,9849,0
1298811,11745,0
1298811,16059,10
1298811,19429,10
1298811,4010,10
1298811,591,10
1298811,22147,10
1298811,31810,10
1298811,21069,10
1298811,6690,0
1298811,6286,0
1298811,9435,0
1298811,2867,0
1298811,16642,0
1298811,24967,0
1298811,2411,10
1298811,30614,10
1298811,2866,0
1298811,5194,0
1298811,13019,0
1298811,4600,0
1298811,32171,2
1298811,6547,9
1298811,9062,9
1298811,2324,0
1298811,2325,0
1298811,4946,0
1298811,2436,10
1298811,31101,10
1298811,2140,0
1298811,4358,10
1298811,31117,0
1298811,11433,10
1298811,24833,10
1298811,30654,10
1298811,30205,10
1298811,31754,10
1298811,15133,10
1298811,8652,0
1298811,55,7
1298811,36882,10
1298811,10697,10
1298811,12581,10
1298811,6166,10
1298811,9618,10
1298811,4999,10
1298811,5558,0
1298811,6635,0
1298811,7817,8
1298811,2789,8
1298811,4667,7
1298811,11469,0
1298811,10196,10
1298811,36873,10
1298811,2821,0
1298811,32667,10
1298811,6347,10
1298811,8516,10
1298811,7870,0
1298811,9471,10
1298811,10431,10
1298811,7805,10
1298811,10834,10
1298811,5081,7
1298811,6948,7
1298811,24641,10
1298811,10330,6
1298811,7573,0
1298811,6402,10
1298811,2871,0
1298811,1779,0
1298811,10396,8
1298811,10553,3
1298811,10421,10
1298811,3980,10
1298811,368,2
1298811,972,2
1298811,2873,2
1298811,5347,2
1298811,1401,2
1298811,13223,2
1298811,8655,10
1298811,30782,10
1298811,31283,10
1298811,20589,10
1298811,7266,0
1298811,20787,10
1298811,68,10
1298811,2589,10
1298811,2145,10
1298811,269,10
1298811,35118,10
1298811,1686,10
1298811,2889,10
1298811,4835,10
1298811,8247,10
1298811,762,10
1298811,834,10
1298811,34618,10
1298811,1386,0
1298811,10694,10
1298811,58,10
1298811,2413,10
1298811,35712,10
1298811,1639,10
1298811,33750,10
1298811,34030,10
1298811,357,10
1298811,2131,10
1298811,38186,10
1298811,2349,10
1298811,6328,0
1298811,28755,10
1298811,32365,10
1298811,25667,10
1298811,12055,0
1298811,32866,8
1298811,14345,10
1298811,33475,10
1298811,31331,10
1298811,9442,0
1298811,10764,0
1298811,5464,10
1298811,2412,10
1298811,12293,10
1298811,2116,6
1298811,10578,10
1298811,28999,10
1298811,30485,10
1298811,34753,10
1298811,35315,10
1298811,4975,9
1298811,2447,0
1298811,31740,10
1298811,21925,10
1298811,4717,0
1298811,32895,10
1298811,753,0
1298811,4562,0
1298811,15845,0
