user_id,movie_id,rating
3336425,6060,0.0
3336425,7374,2.0
3336425,5133,3.0
3336425,1549,2.5
3336425,1901,3.5
3336425,6682,1.0
3336425,29411,1.5
3336425,23579,0.0
3336425,31319,0.0
3336425,5762,3.5
3336425,18305,0.5
3336425,30234,3.0
3336425,29347,2.5
3336425,31874,2.5
3336425,28339,3.0
3336425,32813,2.5
3336425,5628,0.0
3336425,2864,1.5
3336425,12589,0.0
3336425,2467,0.0
3336425,24783,2.0
3336425,28789,3.0
3336425,24181,3.0
3336425,41204,2.0
3336425,8774,1.0
3336425,7809,2.0
3336425,9624,3.5
3336425,12131,0.0
3336425,7113,3.0
3336425,33696,0.5
3336425,3685,3.5
3336425,30665,1.0
3336425,8646,1.0
3336425,10979,3.0
3336425,13971,3.0
3336425,5548,0.0
3336425,20913,2.0
3336425,32853,2.0
3336425,16812,0.5
3336425,36089,2.5
3336425,32998,3.0
3336425,33964,2.5
3336425,35405,2.5
3336425,320,3.5
3336425,39057,3.0
3336425,29902,2.5
3336425,30214,1.0
3336425,9776,2.5
3336425,5447,2.0
3336425,4934,0.5
3336425,2884,3.5
3336425,305,3.0
3336425,17501,1.5
3336425,25397,2.0
3336425,5877,0.5
3336425,12291,4.0
3336425,16273,3.5
3336425,31790,2.5
3336425,1346,3.0
3336425,8181,3.0
3336425,5246,1.5
3336425,38510,2.5
3336425,3635,1.5
3336425,29980,3.5
3336425,1292,4.5
3336425,13709,3.0
3336425,27939,3.0
3336425,4970,4.0
3336425,92,3.0
3336425,3711,2.0
3336425,35708,0.0
3336425,5564,1.5
3336425,9056,3.5
3336425,35410,2.5
3336425,6852,0.5
3336425,22571,1.5
3336425,22575,1.5
3336425,22607,1.0
3336425,28241,1.5
3336425,34881,3.5
3336425,6535,0.5
3336425,32294,0.5
3336425,5053,2.0
3336425,1791,1.5
3336425,12501,2.0
3336425,3835,0.0
3336425,6075,1.0
3336425,1635,1.5
3336425,1636,1.5
3336425,1634,1.5
3336425,32295,2.5
3336425,24699,1.5
3336425,28531,1.5
3336425,1957,2.5
3336425,26189,1.5
3336425,31908,2.0
3336425,32150,3.0
3336425,12865,0.5
3336425,366,2.0
3336425,4718,2.0
3336425,15061,3.5
3336425,13053,3.0
3336425,32804,3.0
3336425,101,2.5
3336425,656,2.5
3336425,713,2.5
3336425,36032,2.0
3336425,21861,3.5
3336425,36073,0.0
3336425,32323,3.0
3336425,7659,2.0
3336425,17082,1.5
3336425,31580,3.5
3336425,30123,2.5
3336425,31173,3.0
3336425,31483,2.5
3336425,283,3.5
3336425,8713,3.0
3336425,30396,0.5
3336425,14007,2.5
3336425,22199,3.5
3336425,26449,2.0
3336425,25241,3.0
3336425,24861,2.5
3336425,25013,3.0
3336425,103,3.0
3336425,30446,3.0
3336425,29850,2.5
3336425,29513,2.5
3336425,22179,2.0
3336425,6987,3.0
3336425,8577,3.0
3336425,5304,2.5
3336425,35706,3.0
3336425,5112,1.5
3336425,6287,0.5
3336425,2979,2.0
3336425,9849,3.0
3336425,47,4.5
3336425,35786,1.5
3336425,36864,2.5
3336425,11745,1.5
3336425,16059,2.5
3336425,29836,0.5
3336425,29889,0.5
3336425,29843,0.5
3336425,14231,2.5
3336425,31267,2.5
3336425,19429,2.5
3336425,24751,2.0
3336425,19773,2.5
3336425,8226,2.0
3336425,8227,2.0
3336425,6452,0.0
3336425,6078,0.0
3336425,22729,3.0
3336425,27655,2.5
3336425,29223,2.0
3336425,8812,0.0
3336425,18819,0.0
3336425,4010,3.0
3336425,17901,2.5
3336425,5270,2.0
3336425,31164,0.0
3336425,2225,2.5
3336425,10813,2.0
3336425,4389,1.5
3336425,591,2.0
3336425,1749,1.5
3336425,8676,3.0
3336425,22147,3.5
3336425,30206,3.0
3336425,30056,3.0
3336425,9595,0.0
3336425,1998,3.0
3336425,32778,1.5
3336425,35667,2.0
3336425,1223,2.5
3336425,28981,1.0
3336425,33245,1.0
3336425,31139,1.0
3336425,6462,3.0
3336425,15085,0.5
3336425,20655,1.5
3336425,2356,3.5
3336425,35402,2.0
3336425,6690,2.5
3336425,19923,1.5
3336425,30431,2.5
3336425,29863,3.5
3336425,19217,3.5
3336425,5104,0.0
3336425,39975,2.5
3336425,3675,2.5
3336425,27619,2.5
3336425,30739,2.0
3336425,24531,3.0
3336425,2411,2.0
3336425,2866,3.0
3336425,5194,2.5
3336425,13019,1.0
3336425,3633,2.0
3336425,25971,2.5
3336425,6547,3.0
3336425,9062,3.0
3336425,10067,2.5
3336425,2946,2.0
3336425,5251,3.5
3336425,2832,3.5
3336425,13513,3.5
3336425,17671,0.0
3336425,10436,2.0
3336425,1797,3.0
3336425,1798,3.0
3336425,2579,3.0
3336425,27911,3.5
3336425,35707,2.5
3336425,8723,0.0
3336425,25063,2.0
3336425,3080,3.0
3336425,36228,3.0
3336425,27757,3.0
3336425,32289,3.0
3336425,31519,2.0
3336425,6721,2.5
3336425,1966,1.0
3336425,9989,2.5
3336425,15039,2.5
3336425,31563,0.0
3336425,7475,0.5
3336425,28831,3.0
3336425,11111,1.0
3336425,20365,2.0
3336425,11701,1.0
3336425,19557,1.5
3336425,24833,3.5
3336425,30654,3.5
3336425,28405,2.5
3336425,19759,3.0
3336425,32789,1.0
3336425,34611,3.5
3336425,15423,3.5
3336425,5926,1.5
3336425,32779,2.5
3336425,21995,3.0
3336425,26285,2.5
3336425,13677,0.0
3336425,28391,2.5
3336425,33814,0.5
3336425,30205,1.5
3336425,31754,1.5
3336425,7193,4.5
3336425,6856,2.5
3336425,22415,2.5
3336425,10901,2.5
3336425,8574,0.5
3336425,31513,2.0
3336425,6950,3.0
3336425,35933,2.0
3336425,35537,1.5
3336425,35784,3.0
3336425,3844,3.5
3336425,8701,2.0
3336425,35553,3.0
3336425,22851,0.0
3336425,4099,3.0
3336425,36292,2.0
3336425,34249,0.0
3336425,38753,4.0
3336425,33282,2.0
3336425,4074,2.5
3336425,35709,3.0
3336425,1961,3.5
3336425,13029,3.5
3336425,1596,1.5
3336425,5715,1.0
3336425,29791,2.0
3336425,1488,3.5
393284,2928,3.0
393284,3269,3.0
393284,4469,3.0
393284,454,3.0
393284,1143,3.0
393284,299,3.0
393284,9332,3.0
393284,10390,3.0
393284,873,3.0
393284,48,3.0
393284,298,3.0
393284,1994,3.0
393284,11375,3.0
393284,1487,3.0
393284,15219,3.0
393284,5525,3.0
393284,6682,3.5
393284,5762,3.5
393284,30829,3.5
393284,9776,3.5
393284,11339,3.5
393284,49,3.0
393284,50,3.5
393284,304,3.0
393284,303,3.0
393284,880,3.0
393284,25397,3.5
393284,11759,4.0
393284,13939,4.0
393284,2852,3.0
393284,12291,4.0
393284,1292,3.0
393284,34881,4.0
393284,1635,2.5
393284,1636,2.5
393284,1634,2.5
393284,101,3.5
393284,857,2.0
393284,22199,5.0
393284,4744,3.5
393284,5772,3.0
393284,25013,3.0
393284,6987,2.5
393284,8577,2.5
393284,5112,3.0
393284,11745,3.0
393284,27655,3.5
393284,4010,2.5
393284,8676,3.5
393284,11235,4.0
393284,22147,4.5
393284,15085,2.5
393284,6286,2.5
393284,2867,3.5
393284,16642,3.0
393284,2411,2.5
393284,5194,2.5
393284,6547,5.0
393284,2324,2.5
393284,31519,4.0
393284,32886,4.0
393284,33746,4.0
393284,4358,2.5
393284,9989,5.0
393284,11433,4.0
393284,11111,3.5
393284,24833,4.5
393284,30654,4.5
393284,9919,4.0
393284,33506,4.0
393284,28391,3.5
393284,15133,3.0
393284,10447,3.5
393284,7647,3.5
393284,12967,2.5
393284,477,4.0
393284,962,4.0
393284,3297,4.0
393284,10697,3.0
393284,12581,3.0
393284,6166,3.5
393284,9736,3.0
393284,10582,3.0
393284,66,3.5
393284,7817,3.0
393284,2251,3.0
393284,3901,3.0
393284,6347,4.0
393284,8516,4.0
393284,9471,3.5
393284,5081,4.5
393284,7674,3.5
393284,109,3.5
393284,2986,3.5
393284,1468,2.0
393284,2823,2.0
393284,1589,3.0
393284,5675,3.5
393284,1185,3.0
393284,33184,3.5
393284,57,4.0
393284,9513,3.5
393284,10396,4.0
393284,32379,2.5
393284,10421,3.5
393284,368,3.0
393284,2873,2.5
393284,5347,3.0
393284,1401,3.0
393284,30137,3.5
393284,31904,3.0
393284,20589,3.0
393284,3446,2.5
393284,530,3.5
393284,740,3.5
393284,20787,4.0
393284,889,4.5
393284,1519,4.5
393284,7059,3.5
393284,11285,2.5
393284,269,3.0
393284,1686,2.0
393284,2889,2.0
393284,4835,2.5
393284,762,3.0
393284,34618,4.0
393284,4868,2.5
393284,150,3.5
393284,10490,3.0
393284,2142,2.5
393284,1050,3.5
393284,31043,4.5
393284,31964,4.0
393284,33486,4.5
393284,35712,3.5
393284,10719,4.0
393284,10897,3.5
393284,14967,4.5
393284,1690,3.5
393284,9907,3.5
393284,357,3.5
393284,28755,3.0
393284,12055,3.0
393284,32866,3.5
393284,14345,4.0
393284,1536,3.5
393284,14237,3.0
393284,11103,3.5
393284,1689,4.0
393284,10163,3.0
393284,5464,3.5
393284,12293,5.0
393284,4535,3.5
393284,21677,3.5
393284,10012,4.0
393284,4981,2.5
393284,10578,4.0
393284,28999,4.0
393284,30485,3.5
393284,4975,4.0
393284,951,2.5
393284,21925,3.5
393284,15845,3.5
393284,6686,3.5
393284,59,3.5
393284,3962,2.5
393284,16157,4.5
393284,6558,3.0
393284,60,3.5
393284,14741,4.5
393284,18671,4.0
393284,2167,4.5
393284,1723,4.0
393284,4181,5.0
393284,6351,3.0
393284,4059,3.0
393284,1818,3.5
393284,8888,4.0
393284,1575,5.0
393284,2904,5.0
393284,11703,4.0
393284,15037,4.0
393284,10327,3.0
393284,1,4.5
393284,5,4.0
393284,4037,3.0
393284,5941,4.0
393284,20031,3.5
393284,17543,3.0
393284,1482,4.0
393284,31636,4.0
393284,17827,3.5
393284,12549,3.5
393284,6747,4.0
393284,30127,3.5
393284,16592,3.5
393284,8915,4.0
393284,2025,4.0
393284,15583,4.5
393284,19163,4.0
393284,6880,3.5
393284,63,3.5
393284,1535,4.5
393284,2994,3.0
393284,28223,3.5
393284,2164,4.0
393284,9379,4.0
393284,5177,4.0
393284,781,3.5
393284,1363,3.0
393284,1506,2.5
393284,3702,4.0
393284,16512,3.5
393284,7268,3.0
393284,2432,3.5
393284,10155,3.5
393284,20377,3.0
393284,223,3.5
393284,225,3.0
393284,502,3.5
393284,891,3.5
393284,892,3.5
393284,893,3.5
393284,30694,3.5
393284,813,3.5
393284,894,3.5
393284,895,3.5
393284,896,3.5
393284,897,3.5
393284,898,3.5
393284,899,3.5
393284,900,3.5
393284,901,3.5
393284,902,3.5
393284,903,3.5
393284,904,3.5
393284,905,3.5
393284,906,3.5
393284,14837,3.5
393284,25389,3.5
393284,985,3.0
393284,9330,4.0
393284,2479,2.5
393284,4726,3.5
393284,28121,4.5
393284,32887,3.5
393284,6746,3.0
393284,14073,3.5
393284,14889,3.5
393284,4789,4.5
393284,9545,3.0
393284,226,4.5
393284,376,3.0
393284,1250,3.5
393284,790,2.5
393284,10779,4.0
393284,32901,4.0
393284,21167,3.5
393284,10851,3.5
393284,12471,2.5
393284,2759,3.5
393284,3784,3.5
393284,3785,4.0
393284,6702,3.5
393284,34321,4.0
393284,14829,4.5
393284,27525,4.5
393284,20509,4.5
393284,31706,4.0
393284,12565,3.0
393284,356,4.5
393284,6922,3.5
393284,22297,5.0
393284,28701,5.0
393284,31389,4.0
393284,27821,4.0
393284,10087,4.5
393284,11741,4.5
393284,7053,3.0
393284,16638,3.5
393284,21829,3.5
393284,317,3.5
393284,2952,3.5
393284,1157,3.0
393284,227,3.5
393284,31376,3.5
393284,9367,4.0
393284,18001,3.5
393284,120,4.0
393284,8110,3.5
393284,71,4.0
393284,73,4.5
393284,1015,3.0
393284,72,3.5
393284,121,4.5
393284,5114,4.5
393284,908,2.5
393284,123,2.5
393284,382,2.0
393284,603,3.5
409616,2928,2.5
409616,3269,3.5
409616,4469,2.0
409616,454,4.0
409616,1143,3.0
409616,299,2.0
409616,9332,4.0
409616,10390,2.0
409616,873,2.5
409616,48,3.0
409616,298,1.5
409616,1994,2.0
409616,11375,3.0
409616,1487,2.5
409616,15219,2.0
409616,1533,2.5
409616,1957,3.5
409616,26189,2.0
409616,22199,3.5
409616,26449,2.0
409616,25241,2.5
409616,47,4.0
409616,16201,3.5
409616,19429,3.0
409616,24751,2.0
409616,22729,2.5
409616,27655,3.0
409616,29223,2.0
409616,17901,2.5
409616,33903,1.0
409616,8676,2.5
409616,9117,3.0
409616,11235,2.5
409616,15951,2.0
409616,12669,2.5
409616,9925,3.0
409616,28981,1.0
409616,33245,0.5
409616,35923,2.5
409616,31139,1.0
409616,37747,0.5
409616,15085,1.0
409616,20655,1.0
409616,2356,3.5
409616,6547,5.0
409616,9062,3.0
409616,10067,4.5
409616,9989,3.5
409616,15039,1.5
409616,38963,3.5
409616,11111,3.5
409616,20365,3.0
409616,11701,3.5
409616,24833,2.5
409616,30654,2.5
409616,32863,2.5
409616,33513,2.0
409616,28405,5.0
409616,19759,2.0
409616,1051,3.0
409616,9919,3.5
409616,11737,4.0
409616,13677,2.0
409616,11266,2.5
409616,33506,2.0
409616,34465,2.0
409616,10647,2.5
409616,15133,3.0
409616,18893,3.0
409616,23627,1.5
409616,24921,2.5
409616,24919,2.5
409616,7647,3.0
409616,9074,2.0
409616,16518,3.5
409616,19447,2.5
409616,477,3.5
409616,29893,5.0
409616,962,3.5
409616,5244,3.0
409616,3297,4.5
409616,5196,2.0
409616,4772,4.0
409616,2563,4.0
409616,6107,2.5
409616,8475,0.5
409616,66,4.0
409616,659,2.5
409616,1593,2.5
409616,2251,5.0
409616,3901,5.0
409616,6347,2.0
409616,36250,3.5
409616,8516,2.0
409616,24727,2.5
409616,7870,2.5
409616,9471,2.5
409616,10431,1.5
409616,31298,2.5
409616,7805,2.5
409616,10834,2.5
409616,5081,4.5
409616,6948,2.0
409616,7674,1.0
409616,10030,3.0
409616,23369,2.0
409616,12365,2.5
409616,23361,2.0
409616,15711,2.5
409616,16211,3.0
409616,22789,4.5
409616,25045,3.0
409616,39217,2.0
409616,1589,3.5
409616,67,4.5
409616,35964,1.5
409616,20543,2.5
409616,5070,2.5
409616,5289,3.0
409616,32311,2.0
409616,9513,3.0
409616,10479,2.0
409616,9120,2.0
409616,32379,2.0
409616,34055,2.5
409616,35009,1.5
409616,35676,1.5
409616,10218,3.0
409616,12113,3.5
409616,12115,3.5
409616,30782,1.5
409616,33712,0.5
409616,31283,0.5
409616,13535,3.5
409616,530,3.5
409616,14751,2.5
409616,31733,4.0
409616,8756,2.0
409616,740,3.0
409616,2937,2.5
409616,531,3.0
409616,532,3.0
409616,997,3.5
409616,1239,2.5
409616,1278,2.0
409616,3076,3.0
409616,1240,2.5
409616,996,3.5
409616,13931,2.5
409616,889,4.0
409616,8440,3.0
409616,4901,3.5
409616,1519,3.0
